# time f200lp f300x f350lp f475x f600lp f850lp f218w f225w f275w f336w f390w f438w f475w f555w f606w f625w f775w f814w f105w f110w f125w f140w f160w f070w f090w f115w f150w f150w2 f200w f277w f322w2 f356w f444w f0560w f0770w f1000w
14.55 -7.949 1.385 -8.451 -5.598 -9.514 -10.338 2.021 0.816 1.93 3.505 5.879 4.948 -4.048 -6.142 -7.423 -7.81 -9.786 -9.993 -10.265 -10.548 -10.731 -10.647 -10.497 -8.956 -12.24 -10.536 -10.511 -12.572 -12.406 -12.925 -12.318 -10.884 -9.367 -10.988 -10.139 -11.426
14.65 -7.908 1.403 -8.41 -5.66 -9.469 -10.365 2.03 0.832 1.957 3.639 5.751 4.136 -4.656 -6.19 -7.372 -7.743 -9.684 -9.954 -10.197 -10.497 -10.679 -10.592 -10.445 -8.881 -12.234 -10.429 -10.505 -12.544 -12.35 -12.915 -12.313 -10.894 -9.54 -10.863 -10.169 -11.478
14.75 -7.907 1.372 -8.41 -5.399 -9.48 -10.346 1.995 0.83 1.962 3.682 -1.414 -1.957 -3.934 -5.939 -7.195 -7.606 -9.737 -9.984 -10.213 -10.512 -10.717 -10.609 -10.445 -8.908 -12.24 -10.461 -10.491 -12.535 -12.341 -12.89 -12.296 -10.93 -9.533 -10.955 -10.192 -11.491
14.85 -7.945 1.35 -8.447 -5.701 -9.506 -10.352 1.993 0.827 1.941 3.526 -1.409 -1.996 -4.686 -6.234 -7.511 -7.886 -9.723 -9.973 -10.184 -10.45 -10.629 -10.52 -10.324 -8.963 -12.182 -10.419 -10.391 -12.491 -12.327 -12.871 -12.258 -10.755 -9.546 -10.862 -10.056 -11.332
14.95 -7.91 1.416 -8.413 -5.484 -9.479 -10.292 2.049 0.851 1.973 3.594 5.736 2.198 -4.327 -6.026 -7.317 -7.701 -9.757 -9.98 -10.091 -10.422 -10.623 -10.531 -10.323 -8.962 -12.189 -10.362 -10.372 -12.481 -12.269 -12.838 -12.236 -10.815 -9.527 -11.037 -10.136 -11.375
15.05 -7.915 1.409 -8.418 -5.531 -9.481 -10.373 2.05 0.823 1.952 3.62 6.026 4.863 -3.476 -6.076 -7.236 -7.633 -9.735 -9.998 -10.194 -10.439 -10.612 -10.466 -10.315 -8.91 -12.182 -10.404 -10.34 -12.47 -12.277 -12.831 -12.229 -10.805 -9.481 -10.96 -10.1 -11.475
15.15 -7.856 1.452 -8.358 -5.695 -9.412 -10.272 2.059 0.879 1.991 3.922 5.855 4.801 -4.475 -6.221 -7.26 -7.645 -9.659 -9.913 -10.094 -10.366 -10.561 -10.47 -10.377 -8.77 -12.15 -10.319 -10.394 -12.447 -12.235 -12.837 -12.218 -10.673 -9.352 -10.809 -10.194 -11.408
15.25 -7.884 1.447 -8.387 -5.343 -9.458 -10.251 2.115 0.89 2.016 3.512 5.741 0.646 -4.077 -5.896 -7.254 -7.623 -9.769 -9.964 -10.107 -10.383 -10.562 -10.448 -10.276 -8.914 -12.156 -10.336 -10.316 -12.442 -12.248 -12.821 -12.219 -10.791 -9.38 -10.792 -10.175 -11.418
15.35 -7.84 1.466 -8.342 -5.506 -9.403 -10.272 2.095 0.897 2.023 3.694 5.88 2.873 -4.354 -6.039 -7.258 -7.645 -9.647 -9.899 -10.056 -10.322 -10.494 -10.427 -10.288 -8.805 -12.143 -10.277 -10.318 -12.414 -12.211 -12.816 -12.215 -10.803 -9.268 -10.811 -9.964 -11.366
15.45 -7.807 1.5 -8.31 -5.564 -9.369 -10.246 2.122 0.936 2.059 3.672 5.711 -0.72 -4.623 -6.083 -7.198 -7.553 -9.627 -9.872 -10.047 -10.295 -10.467 -10.388 -10.292 -8.784 -12.11 -10.272 -10.288 -12.399 -12.215 -12.766 -12.171 -10.804 -9.391 -10.737 -10.078 -11.327
15.55 -7.819 1.487 -8.322 -5.635 -9.374 -10.249 2.113 0.928 2.056 3.641 5.793 -1.722 -4.68 -6.152 -7.219 -7.578 -9.636 -9.89 -10.039 -10.253 -10.421 -10.307 -10.215 -8.816 -12.142 -10.211 -10.242 -12.399 -12.188 -12.77 -12.166 -10.731 -9.427 -10.863 -10.152 -11.489
15.65 -7.837 1.476 -8.339 -5.645 -9.394 -10.222 2.124 0.938 2.054 3.719 5.613 -1.873 -4.837 -6.163 -7.331 -7.689 -9.652 -9.881 -9.977 -10.265 -10.446 -10.341 -10.213 -8.871 -12.102 -10.18 -10.287 -12.373 -12.169 -12.738 -12.142 -10.773 -9.18 -10.873 -10.126 -11.428
15.75 -7.857 1.476 -8.36 -5.473 -9.421 -10.236 2.121 0.91 2.033 3.542 5.943 4.98 -4.479 -6.016 -7.304 -7.666 -9.696 -9.921 -9.959 -10.213 -10.375 -10.291 -10.177 -8.907 -12.113 -10.137 -10.211 -12.365 -12.13 -12.743 -12.134 -10.668 -9.368 -10.785 -10.183 -11.432
15.85 -7.82 1.484 -8.323 -5.525 -9.383 -10.224 2.108 0.925 2.044 3.865 2.25 -1.793 -4.469 -6.052 -7.217 -7.594 -9.647 -9.888 -9.966 -10.177 -10.331 -10.241 -10.172 -8.807 -12.118 -10.114 -10.187 -12.358 -12.105 -12.742 -12.13 -10.669 -9.191 -10.846 -10.139 -11.493
15.95 -7.782 1.55 -8.285 -5.732 -9.333 -10.12 2.197 0.995 2.114 3.743 5.67 -1.763 -4.225 -6.264 -7.367 -7.775 -9.594 -9.814 -9.917 -10.172 -10.34 -10.222 -10.108 -8.825 -12.079 -10.135 -10.162 -12.32 -12.06 -12.707 -12.105 -10.677 -9.234 -10.791 -10.012 -11.549
16.05 -7.772 1.531 -8.275 -5.518 -9.333 -10.159 2.154 0.979 2.096 3.697 2.245 -1.799 -4.409 -6.045 -7.305 -7.695 -9.568 -9.818 -9.894 -10.132 -10.296 -10.202 -10.123 -8.783 -12.056 -10.105 -10.106 -12.308 -12.068 -12.7 -12.084 -10.552 -9.345 -10.759 -10.028 -11.472
16.15 -7.782 1.507 -8.285 -5.687 -9.334 -10.208 2.125 0.962 2.09 3.811 2.414 -1.623 -4.849 -6.204 -7.254 -7.611 -9.554 -9.839 -9.88 -10.19 -10.395 -10.291 -10.158 -8.746 -12.064 -10.122 -10.196 -12.301 -12.038 -12.68 -12.076 -10.632 -9.291 -10.778 -10.084 -11.399
16.25 -7.739 1.572 -8.242 -5.484 -9.298 -10.158 2.208 1.005 2.128 3.815 5.964 4.802 -4.606 -6.004 -7.119 -7.469 -9.568 -9.814 -9.884 -10.139 -10.306 -10.223 -10.138 -8.709 -12.055 -10.078 -10.146 -12.293 -12.05 -12.681 -12.074 -10.601 -9.247 -10.692 -9.929 -11.539
16.35 -7.723 1.59 -8.225 -5.698 -9.272 -10.108 2.215 1.033 2.155 3.856 5.854 -1.568 -4.723 -6.218 -7.272 -7.65 -9.506 -9.766 -9.83 -10.095 -10.28 -10.178 -10.055 -8.721 -12.032 -10.024 -10.116 -12.281 -12.033 -12.671 -12.068 -10.651 -9.234 -10.716 -9.922 -11.452
16.45 -7.764 1.557 -8.267 -5.637 -9.319 -10.149 2.179 1.0 2.126 3.832 5.806 -1.677 -4.553 -6.169 -7.258 -7.632 -9.563 -9.818 -9.809 -10.089 -10.25 -10.163 -10.034 -8.796 -12.041 -10.024 -10.083 -12.267 -12.032 -12.636 -12.038 -10.635 -9.349 -10.804 -10.021 -11.506
16.55 -7.695 1.612 -8.197 -5.365 -9.257 -10.119 2.209 1.04 2.167 3.653 6.06 -0.596 -4.39 -5.889 -7.095 -7.442 -9.511 -9.772 -9.846 -10.089 -10.273 -10.151 -10.064 -8.693 -12.032 -10.053 -10.106 -12.263 -12.004 -12.627 -12.017 -10.555 -9.248 -10.818 -10.002 -11.554
16.65 -7.695 1.629 -8.198 -5.644 -9.245 -10.073 2.274 1.073 2.189 3.95 5.769 5.081 -4.592 -6.165 -7.227 -7.595 -9.498 -9.74 -9.807 -10.07 -10.24 -10.128 -9.957 -8.721 -11.98 -9.98 -10.043 -12.23 -12.013 -12.603 -12.001 -10.587 -9.006 -10.723 -9.784 -11.493
16.75 -7.675 1.618 -8.177 -5.483 -9.234 -10.004 2.279 1.11 2.232 3.792 -1.108 -1.489 -3.962 -6.025 -7.267 -7.676 -9.488 -9.705 -9.742 -10.034 -10.211 -10.134 -9.992 -8.715 -11.98 -9.984 -10.017 -12.223 -11.968 -12.6 -11.995 -10.567 -9.088 -10.705 -9.921 -11.382
16.85 -7.656 1.654 -8.158 -5.536 -9.21 -10.045 2.301 1.104 2.22 3.868 5.301 -1.728 -4.496 -6.059 -7.192 -7.565 -9.454 -9.7 -9.77 -10.012 -10.172 -10.071 -10.008 -8.655 -11.997 -9.936 -10.04 -12.216 -11.913 -12.612 -12.003 -10.543 -9.169 -10.612 -10.066 -11.526
16.95 -7.694 1.62 -8.196 -5.498 -9.253 -10.114 2.251 1.05 2.18 3.812 5.875 5.012 -4.6 -6.022 -7.176 -7.525 -9.494 -9.747 -9.765 -9.993 -10.132 -10.083 -10.031 -8.687 -11.996 -9.92 -10.022 -12.192 -11.904 -12.592 -11.987 -10.539 -9.215 -10.726 -9.877 -11.497
17.05 -7.655 1.66 -8.158 -5.56 -9.209 -9.995 2.296 1.128 2.249 3.88 3.418 -2.279 -4.578 -6.084 -7.209 -7.581 -9.474 -9.693 -9.721 -9.994 -10.164 -10.056 -9.895 -8.682 -11.954 -9.949 -9.894 -12.166 -11.862 -12.563 -11.959 -10.526 -8.93 -10.603 -10.031 -11.487
17.15 -7.628 1.69 -8.131 -5.572 -9.18 -9.992 2.341 1.141 2.255 3.904 5.954 2.339 -4.549 -6.102 -7.2 -7.572 -9.422 -9.669 -9.677 -9.957 -10.133 -10.058 -9.987 -8.664 -11.942 -9.899 -10.01 -12.158 -11.895 -12.547 -11.938 -10.466 -9.079 -10.713 -9.943 -11.419
17.25 -7.617 1.722 -8.119 -5.548 -9.169 -9.944 2.358 1.165 2.286 3.867 5.912 5.21 -4.244 -6.083 -7.221 -7.6 -9.425 -9.649 -9.63 -9.894 -10.055 -9.984 -9.882 -8.659 -11.913 -9.826 -9.907 -12.141 -11.872 -12.526 -11.914 -10.437 -8.985 -10.586 -9.935 -11.445
17.35 -7.606 1.731 -8.109 -5.556 -9.157 -9.959 2.362 1.175 2.294 3.833 5.804 4.639 -4.535 -6.083 -7.22 -7.585 -9.396 -9.629 -9.712 -9.958 -10.124 -10.026 -9.882 -8.644 -11.922 -9.891 -9.92 -12.128 -11.876 -12.511 -11.902 -10.424 -9.029 -10.775 -9.884 -11.422
17.45 -7.578 1.748 -8.08 -5.618 -9.124 -9.937 2.38 1.197 2.316 3.988 5.775 5.208 -4.576 -6.144 -7.226 -7.592 -9.346 -9.592 -9.63 -9.882 -10.045 -9.97 -9.849 -8.598 -11.926 -9.786 -9.886 -12.129 -11.829 -12.503 -11.899 -10.467 -9.109 -10.628 -9.914 -11.551
17.55 -7.581 1.722 -8.083 -5.525 -9.132 -9.951 2.342 1.18 2.296 3.996 1.255 -2.299 -4.363 -6.05 -7.191 -7.589 -9.348 -9.61 -9.583 -9.877 -10.062 -9.984 -9.851 -8.597 -11.909 -9.824 -9.896 -12.095 -11.76 -12.473 -11.868 -10.446 -8.936 -10.661 -9.926 -11.524
17.65 -7.571 1.733 -8.074 -5.431 -9.125 -9.912 2.365 1.2 2.321 3.845 -0.756 -1.232 -4.372 -5.951 -7.15 -7.524 -9.394 -9.615 -9.537 -9.852 -10.042 -9.959 -9.827 -8.631 -11.881 -9.781 -9.855 -12.083 -11.792 -12.461 -11.856 -10.421 -8.919 -10.657 -9.831 -11.514
17.75 -7.542 1.754 -8.044 -5.509 -9.093 -9.91 2.366 1.219 2.343 3.994 0.184 -1.489 -4.402 -6.027 -7.08 -7.446 -9.342 -9.588 -9.541 -9.806 -9.97 -9.915 -9.887 -8.554 -11.907 -9.734 -9.882 -12.082 -11.767 -12.462 -11.851 -10.377 -9.037 -10.682 -9.945 -11.575
17.85 -7.533 1.792 -8.036 -5.391 -9.088 -9.888 2.419 1.228 2.337 4.039 6.138 4.894 -4.248 -5.921 -7.079 -7.456 -9.354 -9.572 -9.576 -9.807 -9.947 -9.871 -9.806 -8.557 -11.862 -9.733 -9.823 -12.046 -11.749 -12.428 -11.83 -10.438 -8.975 -10.578 -9.955 -11.43
17.95 -7.472 1.855 -7.975 -5.306 -9.028 -9.843 2.463 1.28 2.407 4.079 6.319 5.299 -4.17 -5.832 -6.953 -7.323 -9.294 -9.538 -9.467 -9.746 -9.921 -9.89 -9.849 -8.498 -11.863 -9.691 -9.855 -12.05 -11.722 -12.452 -11.852 -10.45 -8.99 -10.598 -9.851 -11.408
18.05 -7.478 1.846 -7.98 -5.486 -9.026 -9.821 2.471 1.298 2.418 4.099 6.139 5.236 -4.535 -6.014 -7.064 -7.439 -9.273 -9.509 -9.477 -9.751 -9.922 -9.879 -9.79 -8.487 -11.866 -9.657 -9.843 -12.042 -11.687 -12.447 -11.833 -10.334 -8.927 -10.659 -9.869 -11.547
18.15 -7.479 1.837 -7.981 -5.678 -9.011 -9.813 2.47 1.296 2.403 4.056 5.849 5.191 -4.864 -6.174 -7.105 -7.432 -9.274 -9.512 -9.456 -9.716 -9.89 -9.82 -9.759 -8.46 -11.843 -9.679 -9.756 -12.035 -11.729 -12.401 -11.803 -10.41 -8.915 -10.626 -9.769 -11.534
18.25 -7.493 1.79 -7.995 -5.599 -9.03 -9.882 2.406 1.26 2.383 4.101 -0.035 -2.161 -4.529 -6.096 -7.049 -7.41 -9.268 -9.539 -9.451 -9.723 -9.888 -9.805 -9.664 -8.45 -11.864 -9.605 -9.74 -12.029 -11.718 -12.413 -11.799 -10.298 -8.916 -10.619 -9.958 -11.53
18.35 -7.446 1.874 -7.949 -5.374 -8.995 -9.789 2.496 1.313 2.438 4.056 6.104 4.784 -4.259 -5.892 -6.942 -7.321 -9.278 -9.504 -9.41 -9.728 -9.927 -9.832 -9.748 -8.441 -11.836 -9.652 -9.773 -12.004 -11.676 -12.375 -11.769 -10.312 -9.075 -10.636 -9.876 -11.516
18.45 -7.43 1.909 -7.932 -5.5 -8.972 -9.731 2.529 1.367 2.485 3.989 6.083 5.127 -4.404 -6.025 -7.117 -7.494 -9.224 -9.44 -9.371 -9.694 -9.876 -9.79 -9.61 -8.487 -11.797 -9.634 -9.65 -11.991 -11.675 -12.379 -11.762 -10.232 -9.011 -10.57 -9.83 -11.496
18.55 -7.417 1.879 -7.919 -5.483 -8.961 -9.795 2.5 1.346 2.468 4.237 4.556 -1.974 -4.483 -6.0 -7.011 -7.388 -9.182 -9.45 -9.407 -9.657 -9.828 -9.755 -9.74 -8.415 -11.8 -9.596 -9.738 -11.97 -11.629 -12.352 -11.751 -10.347 -8.907 -10.552 -9.67 -11.527
18.65 -7.388 1.931 -7.891 -5.44 -8.932 -9.721 2.577 1.398 2.511 4.087 5.836 -1.476 -4.566 -5.955 -6.981 -7.328 -9.202 -9.42 -9.398 -9.664 -9.842 -9.721 -9.628 -8.456 -11.8 -9.607 -9.651 -11.965 -11.614 -12.356 -11.749 -10.298 -8.985 -10.526 -9.85 -11.525
18.75 -7.414 1.884 -7.915 -5.634 -8.941 -9.708 2.521 1.38 2.493 4.139 0.503 -2.016 -4.673 -6.131 -7.035 -7.398 -9.223 -9.436 -9.352 -9.66 -9.839 -9.756 -9.598 -8.469 -11.789 -9.573 -9.661 -11.948 -11.584 -12.337 -11.741 -10.354 -8.942 -10.572 -9.707 -11.509
18.85 -7.378 1.928 -7.88 -5.422 -8.923 -9.697 2.564 1.396 2.516 4.093 6.152 -1.554 -4.583 -5.941 -6.943 -7.285 -9.208 -9.415 -9.352 -9.637 -9.822 -9.751 -9.717 -8.387 -11.765 -9.601 -9.71 -11.939 -11.581 -12.31 -11.709 -10.283 -8.848 -10.643 -9.707 -11.501
18.95 -7.368 1.951 -7.87 -5.379 -8.915 -9.656 2.584 1.421 2.539 4.014 2.637 -1.426 -4.403 -5.904 -7.024 -7.382 -9.181 -9.392 -9.261 -9.536 -9.719 -9.679 -9.657 -8.422 -11.788 -9.47 -9.641 -11.928 -11.562 -12.33 -11.731 -10.323 -9.049 -10.548 -9.742 -11.5
19.05 -7.352 1.989 -7.854 -5.425 -8.899 -9.642 2.624 1.439 2.551 4.177 5.961 5.438 -4.463 -5.947 -7.008 -7.366 -9.159 -9.371 -9.312 -9.571 -9.751 -9.632 -9.558 -8.401 -11.766 -9.5 -9.569 -11.911 -11.538 -12.299 -11.7 -10.299 -8.812 -10.545 -9.787 -11.5
19.15 -7.34 1.973 -7.842 -5.483 -8.877 -9.646 2.598 1.448 2.56 4.133 4.633 -1.99 -4.479 -5.993 -7.015 -7.381 -9.139 -9.35 -9.32 -9.599 -9.793 -9.706 -9.634 -8.379 -11.744 -9.538 -9.633 -11.907 -11.579 -12.275 -11.675 -10.265 -8.856 -10.625 -9.784 -11.466
19.25 -7.32 2.017 -7.822 -5.372 -8.865 -9.627 2.647 1.481 2.599 4.172 6.125 2.953 -4.4 -5.897 -7.006 -7.371 -9.106 -9.334 -9.27 -9.571 -9.756 -9.652 -9.476 -8.392 -11.737 -9.464 -9.554 -11.895 -11.542 -12.292 -11.685 -10.234 -8.783 -10.553 -9.685 -11.497
19.35 -7.319 2.001 -7.821 -5.518 -8.855 -9.609 2.644 1.476 2.593 4.153 4.46 -2.131 -4.453 -6.035 -7.026 -7.401 -9.102 -9.329 -9.258 -9.53 -9.707 -9.648 -9.556 -8.363 -11.741 -9.479 -9.574 -11.887 -11.515 -12.274 -11.665 -10.188 -8.871 -10.499 -9.764 -11.517
19.45 -7.301 1.988 -7.803 -5.465 -8.84 -9.613 2.627 1.483 2.602 4.254 5.591 -2.508 -4.895 -5.967 -6.877 -7.19 -9.116 -9.347 -9.212 -9.519 -9.716 -9.644 -9.557 -8.359 -11.718 -9.462 -9.581 -11.871 -11.487 -12.252 -11.648 -10.219 -8.809 -10.546 -9.639 -11.508
19.55 -7.267 2.037 -7.769 -5.39 -8.804 -9.55 2.682 1.525 2.637 4.265 4.669 -2.099 -4.479 -5.901 -6.963 -7.325 -9.066 -9.276 -9.222 -9.508 -9.713 -9.584 -9.423 -8.323 -11.715 -9.479 -9.459 -11.857 -11.495 -12.231 -11.633 -10.245 -8.857 -10.549 -9.773 -11.485
19.65 -7.289 2.038 -7.791 -5.518 -8.822 -9.546 2.682 1.522 2.642 4.045 4.544 -1.323 -4.561 -6.029 -7.054 -7.416 -9.079 -9.281 -9.187 -9.47 -9.661 -9.556 -9.496 -8.367 -11.724 -9.424 -9.508 -11.857 -11.464 -12.235 -11.636 -10.235 -9.049 -10.572 -9.697 -11.504
19.75 -7.24 2.088 -7.742 -5.405 -8.774 -9.547 2.736 1.546 2.662 4.374 6.28 4.891 -4.082 -5.922 -6.875 -7.275 -9.04 -9.264 -9.153 -9.41 -9.589 -9.512 -9.449 -8.286 -11.704 -9.337 -9.487 -11.841 -11.486 -12.237 -11.626 -10.148 -9.059 -10.507 -9.703 -11.498
19.85 -7.204 2.098 -7.705 -5.472 -8.733 -9.499 2.737 1.588 2.7 4.313 3.912 -1.976 -4.569 -5.981 -6.973 -7.343 -8.954 -9.192 -9.055 -9.385 -9.572 -9.549 -9.505 -8.263 -11.692 -9.313 -9.501 -11.824 -11.401 -12.204 -11.608 -10.221 -8.832 -10.472 -9.791 -11.5
19.95 -7.218 2.093 -7.719 -5.566 -8.742 -9.514 2.709 1.576 2.692 4.349 3.739 -1.311 -4.603 -6.069 -6.96 -7.329 -8.968 -9.209 -9.099 -9.39 -9.555 -9.52 -9.505 -8.266 -11.704 -9.318 -9.491 -11.824 -11.422 -12.209 -11.614 -10.232 -8.714 -10.529 -9.61 -11.531
20.05 -7.181 2.129 -7.683 -5.548 -8.703 -9.487 2.746 1.601 2.716 4.395 5.912 5.521 -4.692 -6.054 -6.968 -7.305 -8.916 -9.175 -9.043 -9.36 -9.568 -9.483 -9.373 -8.164 -11.677 -9.321 -9.413 -11.803 -11.395 -12.168 -11.567 -10.151 -8.843 -10.443 -9.591 -11.572
20.15 -7.208 2.081 -7.709 -5.577 -8.728 -9.498 2.721 1.593 2.71 4.192 -0.644 -1.881 -4.749 -6.073 -7.016 -7.358 -8.953 -9.193 -9.056 -9.377 -9.566 -9.485 -9.384 -8.268 -11.697 -9.323 -9.407 -11.819 -11.387 -12.174 -11.569 -10.134 -8.805 -10.549 -9.832 -11.597
20.25 -7.114 2.202 -7.616 -5.36 -8.645 -9.422 2.838 1.675 2.788 4.503 6.125 1.283 -4.396 -5.869 -6.803 -7.163 -8.894 -9.132 -9.015 -9.353 -9.565 -9.544 -9.448 -8.145 -11.648 -9.297 -9.467 -11.774 -11.367 -12.178 -11.58 -10.176 -8.738 -10.456 -9.594 -11.487
20.35 -7.165 2.146 -7.666 -5.515 -8.684 -9.476 2.783 1.632 2.749 4.41 5.979 -1.786 -4.542 -6.017 -6.888 -7.248 -8.911 -9.166 -9.025 -9.349 -9.544 -9.454 -9.323 -8.217 -11.646 -9.285 -9.354 -11.769 -11.362 -12.173 -11.574 -10.165 -8.842 -10.441 -9.609 -11.502
20.45 -7.135 2.156 -7.636 -5.513 -8.655 -9.423 2.824 1.681 2.797 4.397 -0.625 -1.978 -4.439 -6.022 -6.951 -7.343 -8.87 -9.095 -9.051 -9.294 -9.431 -9.459 -9.519 -8.2 -11.617 -9.207 -9.485 -11.751 -11.355 -12.155 -11.545 -10.056 -8.64 -10.392 -9.563 -11.428
20.55 -7.13 2.195 -7.631 -5.548 -8.644 -9.35 2.846 1.689 2.793 4.397 5.751 -1.243 -4.633 -6.047 -6.876 -7.212 -8.94 -9.13 -9.05 -9.344 -9.558 -9.45 -9.366 -8.215 -11.637 -9.322 -9.385 -11.759 -11.351 -12.141 -11.532 -10.052 -8.75 -10.544 -9.758 -11.448
20.65 -7.102 2.094 -7.604 -5.392 -8.628 -9.382 2.827 1.709 2.813 4.534 -0.576 -1.908 -4.389 -5.9 -6.898 -7.285 -8.843 -9.078 -8.983 -9.281 -9.467 -9.418 -9.356 -8.163 -11.621 -9.238 -9.326 -11.725 -11.284 -12.124 -11.52 -10.076 -8.618 -10.452 -9.652 -11.521
20.75 -7.065 2.265 -7.566 -5.412 -8.588 -9.338 2.892 1.748 2.862 4.28 6.237 5.679 -4.56 -5.919 -6.87 -7.2 -8.831 -9.046 -8.998 -9.264 -9.451 -9.373 -9.351 -8.166 -11.622 -9.219 -9.331 -11.74 -11.303 -12.123 -11.52 -10.087 -8.712 -10.475 -9.689 -11.519
20.85 -7.057 2.256 -7.558 -5.376 -8.581 -9.352 2.884 1.733 2.839 4.622 5.401 -1.365 -4.188 -5.886 -6.837 -7.228 -8.791 -9.04 -8.954 -9.242 -9.419 -9.413 -9.362 -8.097 -11.602 -9.144 -9.367 -11.717 -11.305 -12.106 -11.506 -10.101 -8.735 -10.501 -9.495 -11.465
20.95 -7.023 2.272 -7.524 -5.478 -8.535 -9.307 2.918 1.771 2.874 4.566 5.819 -0.998 -4.662 -5.972 -6.767 -7.104 -8.79 -9.017 -8.958 -9.22 -9.393 -9.324 -9.274 -8.032 -11.596 -9.16 -9.272 -11.705 -11.281 -12.087 -11.487 -10.093 -8.738 -10.443 -9.566 -11.444
21.05 -7.051 2.275 -7.553 -5.491 -8.559 -9.327 2.905 1.762 2.867 4.492 5.199 -1.174 -4.354 -5.992 -6.873 -7.249 -8.781 -9.023 -8.926 -9.252 -9.452 -9.37 -9.255 -8.111 -11.595 -9.185 -9.283 -11.707 -11.284 -12.078 -11.481 -10.097 -8.669 -10.406 -9.623 -11.493
21.15 -6.996 2.334 -7.497 -5.403 -8.508 -9.253 2.957 1.81 2.915 4.526 6.074 5.117 -4.344 -5.906 -6.806 -7.166 -8.748 -8.982 -8.825 -9.208 -9.434 -9.376 -9.332 -8.039 -11.598 -9.15 -9.337 -11.697 -11.233 -12.1 -11.499 -10.09 -8.72 -10.511 -9.618 -11.486
21.25 -6.963 2.347 -7.463 -5.493 -8.465 -9.24 3.004 1.846 2.95 4.613 5.231 -1.464 -4.418 -5.99 -6.802 -7.172 -8.693 -8.923 -8.907 -9.222 -9.412 -9.357 -9.322 -7.965 -11.563 -9.158 -9.332 -11.678 -11.219 -12.052 -11.445 -9.992 -8.786 -10.485 -9.524 -11.488
21.35 -6.992 2.308 -7.493 -5.381 -8.51 -9.281 2.953 1.825 2.93 4.572 -0.351 -1.893 -4.26 -5.891 -6.868 -7.249 -8.68 -8.945 -8.88 -9.151 -9.312 -9.269 -9.288 -8.094 -11.544 -9.09 -9.258 -11.662 -11.235 -12.07 -11.47 -10.06 -8.651 -10.464 -9.535 -11.393
21.45 -6.965 2.352 -7.466 -5.461 -8.473 -9.305 2.964 1.82 2.931 4.79 6.189 5.497 -4.467 -5.966 -6.806 -7.176 -8.626 -8.928 -8.844 -9.148 -9.336 -9.312 -9.272 -7.979 -11.579 -9.064 -9.296 -11.665 -11.192 -12.036 -11.434 -10.001 -8.668 -10.429 -9.65 -11.536
21.55 -6.957 2.38 -7.457 -5.458 -8.462 -9.176 3.032 1.876 2.974 4.637 6.213 -1.039 -4.449 -5.968 -6.875 -7.241 -8.682 -8.896 -8.795 -9.128 -9.331 -9.25 -9.145 -8.056 -11.551 -9.071 -9.172 -11.643 -11.201 -12.032 -11.436 -10.037 -8.593 -10.408 -9.515 -11.504
21.65 -6.935 2.393 -7.436 -5.5 -8.433 -9.148 3.06 1.907 3.015 4.528 5.263 -1.852 -4.307 -5.999 -6.86 -7.25 -8.653 -8.874 -8.736 -9.053 -9.253 -9.185 -9.128 -8.011 -11.535 -8.972 -9.132 -11.625 -11.144 -12.029 -11.424 -9.99 -8.489 -10.455 -9.508 -11.433
21.75 -6.928 2.393 -7.429 -5.473 -8.429 -9.155 3.037 1.903 3.009 4.575 4.94 -1.664 -4.301 -5.981 -6.829 -7.217 -8.646 -8.871 -8.721 -9.05 -9.242 -9.2 -9.189 -7.979 -11.506 -9.012 -9.167 -11.609 -11.153 -11.983 -11.388 -10.021 -8.627 -10.408 -9.475 -11.402
21.85 -6.844 2.459 -7.344 -5.46 -8.336 -9.123 3.102 1.977 3.087 4.6 5.766 -2.125 -4.359 -5.959 -6.776 -7.132 -8.532 -8.78 -8.767 -9.124 -9.342 -9.238 -9.163 -7.86 -11.536 -9.04 -9.199 -11.638 -11.159 -11.996 -11.394 -9.972 -8.735 -10.47 -9.614 -11.491
21.95 -6.901 2.357 -7.402 -5.492 -8.4 -9.167 3.013 1.926 3.03 4.725 -0.256 -1.508 -4.471 -5.993 -6.823 -7.195 -8.578 -8.84 -8.77 -9.058 -9.261 -9.157 -9.064 -8.003 -11.533 -8.981 -9.11 -11.615 -11.133 -11.999 -11.399 -9.984 -8.654 -10.44 -9.464 -11.517
22.05 -6.858 2.457 -7.359 -5.306 -8.374 -9.081 3.117 1.963 3.075 4.814 5.978 -1.738 -4.388 -5.817 -6.732 -7.097 -8.599 -8.818 -8.652 -9.041 -9.274 -9.228 -9.116 -7.947 -11.527 -8.982 -9.118 -11.617 -11.124 -11.976 -11.384 -10.031 -8.495 -10.44 -9.602 -11.509
22.15 -6.853 2.47 -7.354 -5.395 -8.354 -9.103 3.145 1.968 3.082 4.604 6.131 0.244 -4.488 -5.889 -6.723 -7.062 -8.592 -8.816 -8.621 -8.994 -9.199 -9.166 -9.078 -7.908 -11.515 -8.888 -9.083 -11.592 -11.089 -11.992 -11.384 -9.916 -8.596 -10.348 -9.472 -11.525
22.25 -6.848 2.501 -7.348 -5.451 -8.343 -8.993 3.165 2.01 3.117 4.598 6.128 -1.053 -4.338 -5.96 -6.827 -7.2 -8.577 -8.768 -8.636 -8.993 -9.216 -9.177 -9.129 -7.965 -11.524 -8.952 -9.13 -11.602 -11.114 -11.964 -11.362 -9.938 -8.657 -10.364 -9.577 -11.547
