# time f200lp f300x f350lp f475x f600lp f850lp f218w f225w f275w f336w f390w f438w f475w f555w f606w f625w f775w f814w f105w f110w f125w f140w f160w f070w f090w f115w f150w f150w2 f200w f277w f322w2 f356w f444w f0560w f0770w f1000w
14.45 -8.281 1.035 -8.784 -5.769 -9.851 -10.762 1.672 0.452 1.576 3.25 5.669 4.554 -4.749 -6.3 -7.471 -7.814 -10.133 -10.371 -10.857 -11.162 -11.383 -11.287 -11.141 -9.258 -12.652 -11.109 -11.228 -13.044 -12.96 -13.393 -12.794 -11.397 -10.058 -11.393 -10.725 -11.376
14.55 -8.246 1.053 -8.749 -5.862 -9.812 -10.79 1.691 0.469 1.593 3.515 5.409 4.56 -5.11 -6.372 -7.463 -7.803 -10.026 -10.315 -10.868 -11.148 -11.359 -11.239 -10.999 -9.186 -12.663 -11.091 -11.126 -13.031 -12.882 -13.408 -12.809 -11.409 -9.906 -11.372 -10.602 -11.536
14.65 -8.229 1.088 -8.731 -5.74 -9.801 -10.727 1.733 0.507 1.625 3.286 5.538 3.809 -4.5 -6.292 -7.616 -7.996 -10.018 -10.274 -10.801 -11.094 -11.303 -11.202 -11.066 -9.219 -12.631 -11.04 -11.127 -13.017 -12.897 -13.379 -12.784 -11.417 -9.956 -11.369 -10.541 -11.523
14.75 -8.204 1.093 -8.707 -5.744 -9.775 -10.732 1.757 0.521 1.638 3.351 3.565 -2.46 -4.501 -6.286 -7.56 -7.949 -9.97 -10.254 -10.78 -11.072 -11.279 -11.162 -10.986 -9.141 -12.601 -11.021 -11.075 -12.985 -12.85 -13.299 -12.709 -11.361 -10.092 -11.383 -10.566 -11.556
14.85 -8.261 0.982 -8.763 -5.759 -9.834 -10.717 1.623 0.495 1.615 3.174 -1.913 -2.294 -4.96 -6.29 -7.667 -8.018 -10.057 -10.313 -10.698 -10.99 -11.204 -11.124 -10.973 -9.329 -12.611 -10.967 -10.997 -12.966 -12.826 -13.359 -12.754 -11.301 -9.833 -11.385 -10.571 -11.451
14.95 -8.218 1.073 -8.72 -5.834 -9.781 -10.686 1.721 0.527 1.642 3.233 -1.528 -2.404 -4.457 -6.356 -7.594 -7.967 -10.033 -10.272 -10.726 -11.01 -11.208 -11.128 -11.011 -9.204 -12.593 -10.988 -11.03 -12.955 -12.772 -13.343 -12.736 -11.271 -9.872 -11.299 -10.477 -11.595
15.05 -8.224 1.107 -8.727 -5.665 -9.799 -10.714 1.75 0.524 1.649 3.212 5.532 4.619 -4.319 -6.223 -7.638 -8.026 -10.002 -10.271 -10.696 -10.971 -11.17 -11.074 -10.892 -9.236 -12.565 -10.943 -10.932 -12.929 -12.788 -13.287 -12.687 -11.277 -9.975 -11.299 -10.54 -11.618
15.15 -8.144 1.169 -8.646 -5.831 -9.708 -10.674 1.807 0.585 1.719 3.445 5.517 4.541 -4.714 -6.366 -7.558 -7.932 -9.873 -10.181 -10.665 -10.925 -11.113 -11.009 -10.859 -9.123 -12.552 -10.904 -10.916 -12.918 -12.787 -13.278 -12.679 -11.277 -9.798 -11.17 -10.606 -11.534
15.25 -8.222 1.106 -8.725 -5.511 -9.803 -10.736 1.724 0.516 1.639 3.279 5.691 4.649 -3.9 -6.098 -7.635 -8.041 -9.977 -10.266 -10.694 -10.914 -11.081 -10.981 -10.842 -9.227 -12.577 -10.894 -10.873 -12.898 -12.72 -13.28 -12.674 -11.234 -9.915 -11.323 -10.671 -11.489
15.35 -8.174 1.119 -8.676 -6.011 -9.73 -10.657 1.75 0.563 1.679 3.428 5.541 1.862 -5.164 -6.528 -7.538 -7.877 -9.951 -10.235 -10.595 -10.899 -11.121 -11.011 -10.828 -9.164 -12.546 -10.858 -10.887 -12.884 -12.703 -13.272 -12.663 -11.195 -9.948 -11.342 -10.469 -11.498
15.45 -8.157 1.131 -8.659 -5.942 -9.712 -10.632 1.769 0.596 1.713 3.472 -0.585 -2.992 -4.603 -6.449 -7.548 -7.94 -9.937 -10.206 -10.603 -10.837 -11.007 -10.935 -10.864 -9.171 -12.541 -10.792 -10.894 -12.873 -12.666 -13.254 -12.647 -11.188 -9.866 -11.304 -10.463 -11.607
15.55 -8.159 1.167 -8.661 -5.687 -9.73 -10.629 1.795 0.585 1.707 3.337 5.653 4.388 -4.352 -6.241 -7.579 -7.964 -9.951 -10.214 -10.506 -10.795 -10.971 -10.928 -10.799 -9.165 -12.517 -10.751 -10.818 -12.847 -12.666 -13.222 -12.611 -11.141 -9.795 -11.175 -10.534 -11.675
15.65 -8.134 1.186 -8.637 -5.71 -9.703 -10.606 1.812 0.599 1.722 3.496 5.508 4.665 -4.06 -6.258 -7.488 -7.888 -9.934 -10.191 -10.542 -10.771 -10.933 -10.836 -10.752 -9.088 -12.507 -10.732 -10.771 -12.829 -12.627 -13.229 -12.622 -11.182 -9.71 -11.211 -10.372 -11.562
15.75 -8.167 1.151 -8.669 -5.894 -9.729 -10.623 1.787 0.594 1.704 3.362 5.47 3.174 -5.263 -6.411 -7.579 -7.901 -9.97 -10.223 -10.552 -10.794 -10.974 -10.865 -10.708 -9.204 -12.503 -10.72 -10.754 -12.82 -12.629 -13.218 -12.61 -11.152 -9.822 -11.313 -10.437 -11.497
15.85 -8.158 1.166 -8.661 -5.803 -9.724 -10.614 1.8 0.59 1.708 3.274 5.45 4.598 -4.498 -6.346 -7.607 -7.986 -9.957 -10.206 -10.47 -10.748 -10.911 -10.847 -10.738 -9.161 -12.473 -10.684 -10.78 -12.796 -12.6 -13.189 -12.591 -11.186 -9.725 -11.205 -10.327 -11.526
15.95 -8.113 1.207 -8.615 -5.705 -9.682 -10.568 1.82 0.634 1.758 3.46 5.749 3.912 -4.411 -6.261 -7.537 -7.936 -9.887 -10.16 -10.463 -10.729 -10.913 -10.853 -10.734 -9.128 -12.465 -10.662 -10.776 -12.787 -12.605 -13.169 -12.562 -11.094 -9.572 -11.171 -10.313 -11.655
16.05 -8.132 1.186 -8.635 -5.863 -9.694 -10.559 1.82 0.619 1.729 3.57 5.36 -2.184 -4.804 -6.391 -7.592 -7.978 -9.926 -10.178 -10.45 -10.708 -10.9 -10.755 -10.595 -9.121 -12.462 -10.653 -10.647 -12.773 -12.594 -13.143 -12.548 -11.158 -9.718 -11.169 -10.315 -11.725
16.15 -8.117 1.166 -8.62 -5.719 -9.683 -10.541 1.8 0.623 1.745 3.322 -1.601 -2.904 -4.297 -6.245 -7.466 -7.864 -9.95 -10.189 -10.426 -10.697 -10.914 -10.768 -10.591 -9.11 -12.452 -10.675 -10.635 -12.76 -12.566 -13.126 -12.524 -11.109 -9.667 -11.184 -10.424 -11.6
16.25 -8.123 1.203 -8.626 -5.815 -9.685 -10.542 1.827 0.635 1.754 3.453 5.548 -1.989 -4.247 -6.354 -7.579 -7.991 -9.918 -10.172 -10.394 -10.682 -10.868 -10.768 -10.605 -9.17 -12.458 -10.635 -10.651 -12.752 -12.55 -13.101 -12.498 -11.07 -9.53 -11.239 -10.475 -11.731
16.35 -8.107 1.203 -8.61 -5.546 -9.681 -10.605 1.809 0.604 1.74 3.401 5.674 4.647 -3.871 -6.098 -7.379 -7.762 -9.916 -10.191 -10.41 -10.661 -10.835 -10.71 -10.568 -9.039 -12.435 -10.631 -10.603 -12.717 -12.517 -13.099 -12.492 -11.053 -9.63 -11.156 -10.368 -11.644
16.45 -8.125 1.186 -8.627 -5.714 -9.693 -10.589 1.815 0.607 1.722 3.452 5.666 4.634 -4.728 -6.256 -7.472 -7.839 -9.931 -10.196 -10.362 -10.625 -10.784 -10.723 -10.638 -9.079 -12.427 -10.525 -10.656 -12.7 -12.506 -13.067 -12.471 -11.098 -9.51 -11.207 -10.318 -11.693
16.55 -8.053 1.272 -8.555 -5.963 -9.604 -10.47 1.917 0.705 1.836 3.599 5.381 4.759 -4.488 -6.484 -7.509 -7.901 -9.853 -10.103 -10.32 -10.595 -10.781 -10.696 -10.56 -9.091 -12.407 -10.559 -10.584 -12.694 -12.476 -13.085 -12.484 -11.081 -9.637 -11.056 -10.355 -11.704
16.65 -8.054 1.257 -8.556 -5.766 -9.616 -10.542 1.888 0.679 1.804 3.426 5.527 3.346 -4.499 -6.298 -7.45 -7.838 -9.825 -10.111 -10.333 -10.581 -10.755 -10.689 -10.602 -9.029 -12.395 -10.513 -10.623 -12.671 -12.444 -13.053 -12.438 -10.941 -9.604 -11.15 -10.447 -11.626
16.75 -8.008 1.317 -8.511 -5.697 -9.572 -10.435 1.954 0.75 1.878 3.339 5.733 4.513 -4.664 -6.235 -7.49 -7.855 -9.814 -10.056 -10.312 -10.575 -10.758 -10.641 -10.468 -9.031 -12.365 -10.541 -10.518 -12.652 -12.419 -13.04 -12.43 -10.949 -9.649 -11.203 -10.277 -11.586
16.85 -8.05 1.26 -8.553 -5.64 -9.619 -10.521 1.861 0.676 1.806 3.466 5.557 4.751 -4.466 -6.181 -7.484 -7.863 -9.821 -10.106 -10.288 -10.562 -10.741 -10.627 -10.455 -8.984 -12.374 -10.523 -10.48 -12.649 -12.437 -13.016 -12.413 -10.98 -9.587 -11.132 -10.336 -11.609
16.95 -8.046 1.262 -8.549 -5.742 -9.611 -10.521 1.859 0.689 1.816 3.49 5.697 0.472 -4.823 -6.276 -7.509 -7.861 -9.811 -10.1 -10.271 -10.52 -10.685 -10.564 -10.396 -9.021 -12.356 -10.441 -10.467 -12.629 -12.432 -13.032 -12.417 -10.89 -9.547 -11.106 -10.212 -11.644
17.05 -8.047 1.232 -8.55 -5.854 -9.606 -10.461 1.864 0.713 1.837 3.45 -1.574 -2.866 -4.716 -6.369 -7.517 -7.886 -9.853 -10.103 -10.256 -10.503 -10.679 -10.531 -10.361 -9.055 -12.357 -10.46 -10.412 -12.624 -12.396 -12.995 -12.394 -10.976 -9.515 -11.199 -10.399 -11.604
17.15 -8.007 1.224 -8.51 -5.796 -9.567 -10.449 1.847 0.752 1.871 3.452 -1.948 -2.766 -4.75 -6.303 -7.553 -7.935 -9.758 -10.039 -10.212 -10.5 -10.681 -10.609 -10.425 -9.053 -12.325 -10.428 -10.491 -12.587 -12.346 -12.983 -12.386 -10.993 -9.739 -11.034 -10.199 -11.618
17.25 -7.99 1.3 -8.492 -5.843 -9.547 -10.428 1.936 0.756 1.879 3.614 0.744 -2.698 -5.097 -6.366 -7.523 -7.882 -9.74 -10.023 -10.194 -10.491 -10.679 -10.596 -10.419 -8.97 -12.344 -10.45 -10.462 -12.604 -12.351 -12.983 -12.379 -10.948 -9.683 -11.109 -10.246 -11.645
17.35 -7.978 1.334 -8.481 -5.704 -9.539 -10.399 1.972 0.776 1.898 3.484 5.495 -0.218 -4.81 -6.226 -7.367 -7.717 -9.797 -10.045 -10.185 -10.436 -10.607 -10.478 -10.368 -8.993 -12.34 -10.399 -10.409 -12.592 -12.358 -12.979 -12.377 -10.959 -9.614 -11.178 -10.257 -11.687
17.45 -7.907 1.333 -8.41 -5.661 -9.467 -10.32 1.944 0.84 1.96 3.664 -1.681 -2.737 -4.563 -6.167 -7.322 -7.711 -9.72 -9.967 -10.133 -10.374 -10.541 -10.511 -10.451 -8.885 -12.322 -10.322 -10.46 -12.571 -12.296 -12.979 -12.372 -10.931 -9.469 -11.012 -10.306 -11.679
17.55 -7.978 1.34 -8.481 -5.763 -9.538 -10.412 1.966 0.77 1.894 3.529 5.646 4.821 -4.649 -6.298 -7.48 -7.855 -9.763 -10.033 -10.136 -10.398 -10.575 -10.501 -10.402 -8.984 -12.321 -10.312 -10.421 -12.549 -12.273 -12.936 -12.343 -10.975 -9.481 -11.058 -10.274 -11.702
17.65 -7.936 1.386 -8.438 -5.824 -9.489 -10.338 2.019 0.817 1.946 3.555 5.601 4.796 -4.809 -6.344 -7.445 -7.793 -9.74 -9.986 -10.13 -10.374 -10.545 -10.452 -10.378 -8.96 -12.27 -10.32 -10.401 -12.527 -12.29 -12.917 -12.319 -10.921 -9.427 -10.977 -10.265 -11.571
17.75 -7.968 1.348 -8.47 -5.894 -9.518 -10.354 1.982 0.795 1.911 3.544 4.599 -1.886 -4.944 -6.408 -7.479 -7.836 -9.77 -10.016 -10.107 -10.383 -10.573 -10.456 -10.311 -9.01 -12.286 -10.318 -10.398 -12.53 -12.254 -12.922 -12.31 -10.81 -9.378 -11.054 -10.324 -11.708
17.85 -7.958 1.302 -8.461 -5.613 -9.523 -10.396 1.913 0.79 1.913 3.553 -1.519 -2.725 -4.191 -6.14 -7.371 -7.769 -9.756 -10.021 -10.139 -10.37 -10.537 -10.462 -10.384 -8.986 -12.265 -10.309 -10.407 -12.499 -12.245 -12.886 -12.281 -10.842 -9.543 -10.998 -10.246 -11.588
17.95 -7.925 1.374 -8.428 -5.662 -9.485 -10.306 2.02 0.824 1.943 3.634 5.374 -3.162 -4.471 -6.187 -7.392 -7.775 -9.753 -9.99 -10.061 -10.349 -10.543 -10.469 -10.371 -8.941 -12.281 -10.28 -10.394 -12.501 -12.21 -12.894 -12.292 -10.854 -9.554 -11.033 -10.233 -11.725
18.05 -7.927 1.388 -8.43 -5.841 -9.478 -10.336 2.035 0.833 1.953 3.599 5.519 4.85 -5.114 -6.344 -7.367 -7.702 -9.74 -9.989 -10.042 -10.318 -10.479 -10.397 -10.244 -8.949 -12.278 -10.278 -10.277 -12.504 -12.238 -12.895 -12.293 -10.861 -9.609 -11.022 -10.226 -11.778
18.15 -7.945 1.386 -8.447 -5.789 -9.501 -10.297 2.013 0.821 1.943 3.53 5.54 4.559 -4.395 -6.322 -7.462 -7.855 -9.768 -9.995 -9.982 -10.28 -10.47 -10.393 -10.276 -8.967 -12.24 -10.212 -10.318 -12.465 -12.198 -12.876 -12.266 -10.784 -9.532 -10.991 -10.205 -11.684
18.25 -7.886 1.427 -8.388 -5.817 -9.433 -10.3 2.059 0.857 1.977 3.708 5.63 4.717 -4.501 -6.328 -7.344 -7.723 -9.685 -9.939 -10.016 -10.267 -10.424 -10.334 -10.223 -8.85 -12.253 -10.21 -10.248 -12.467 -12.181 -12.832 -12.24 -10.897 -9.368 -11.028 -10.074 -11.852
18.35 -7.869 1.468 -8.372 -5.715 -9.428 -10.224 2.102 0.9 2.019 3.671 5.644 4.939 -4.455 -6.252 -7.43 -7.809 -9.681 -9.904 -9.974 -10.253 -10.433 -10.352 -10.27 -8.914 -12.207 -10.208 -10.326 -12.443 -12.151 -12.845 -12.226 -10.69 -9.481 -10.939 -10.174 -11.69
18.45 -7.805 1.507 -8.308 -5.555 -9.366 -10.234 2.124 0.939 2.058 3.793 5.877 4.755 -4.458 -6.087 -7.223 -7.608 -9.608 -9.864 -9.981 -10.258 -10.428 -10.357 -10.212 -8.802 -12.27 -10.183 -10.271 -12.463 -12.153 -12.834 -12.238 -10.86 -9.563 -10.98 -10.207 -11.891
18.55 -7.806 1.509 -8.308 -5.477 -9.371 -10.224 2.145 0.95 2.073 3.708 5.748 -1.71 -4.515 -6.007 -7.18 -7.539 -9.639 -9.882 -9.936 -10.215 -10.406 -10.313 -10.184 -8.856 -12.218 -10.155 -10.192 -12.426 -12.128 -12.814 -12.21 -10.772 -9.506 -11.075 -10.118 -11.779
18.65 -7.779 1.541 -8.282 -5.733 -9.329 -10.156 2.168 0.989 2.107 3.837 5.725 3.552 -4.774 -6.257 -7.361 -7.728 -9.565 -9.81 -9.923 -10.17 -10.343 -10.251 -10.152 -8.779 -12.196 -10.107 -10.199 -12.41 -12.125 -12.769 -12.176 -10.825 -9.137 -10.965 -10.199 -11.787
18.75 -7.821 1.497 -8.324 -5.79 -9.369 -10.188 2.139 0.948 2.066 3.64 5.461 -1.805 -4.864 -6.301 -7.368 -7.704 -9.645 -9.866 -9.952 -10.211 -10.39 -10.295 -10.175 -8.827 -12.19 -10.156 -10.212 -12.411 -12.127 -12.808 -12.202 -10.739 -9.403 -11.014 -10.195 -11.609
18.85 -7.844 1.48 -8.346 -5.694 -9.398 -10.206 2.106 0.917 2.044 3.642 5.742 4.302 -4.483 -6.226 -7.397 -7.764 -9.656 -9.892 -9.834 -10.108 -10.285 -10.265 -10.218 -8.864 -12.22 -10.064 -10.186 -12.4 -12.091 -12.795 -12.193 -10.769 -9.316 -10.95 -10.15 -11.826
18.95 -7.79 1.546 -8.293 -5.542 -9.354 -10.177 2.16 0.979 2.101 3.731 5.827 5.022 -4.438 -6.088 -7.367 -7.751 -9.57 -9.823 -9.87 -10.148 -10.322 -10.254 -10.19 -8.851 -12.164 -10.096 -10.194 -12.38 -12.082 -12.768 -12.157 -10.671 -9.366 -10.925 -10.079 -11.745
19.05 -7.775 1.555 -8.277 -5.724 -9.324 -10.144 2.209 1.003 2.129 3.671 5.608 2.433 -4.615 -6.239 -7.276 -7.637 -9.602 -9.823 -9.872 -10.095 -10.243 -10.172 -10.116 -8.846 -12.138 -10.021 -10.127 -12.349 -12.077 -12.756 -12.135 -10.57 -9.218 -11.021 -10.068 -11.656
19.15 -7.772 1.541 -8.274 -5.648 -9.325 -10.15 2.16 0.988 2.108 3.741 5.729 4.823 -4.638 -6.169 -7.312 -7.688 -9.569 -9.819 -9.806 -10.089 -10.277 -10.157 -10.1 -8.782 -12.172 -10.047 -10.121 -12.359 -12.035 -12.729 -12.135 -10.763 -9.233 -10.877 -10.131 -11.854
19.25 -7.731 1.591 -8.233 -5.564 -9.288 -10.122 2.227 1.021 2.141 3.782 5.812 5.0 -4.683 -6.086 -7.206 -7.565 -9.544 -9.787 -9.841 -10.092 -10.252 -10.204 -10.122 -8.753 -12.143 -10.044 -10.122 -12.333 -12.059 -12.731 -12.12 -10.634 -9.188 -10.978 -10.074 -11.751
19.35 -7.766 1.561 -8.268 -5.746 -9.315 -10.128 2.178 1.005 2.129 3.795 5.685 4.988 -4.576 -6.27 -7.342 -7.717 -9.564 -9.805 -9.76 -10.05 -10.24 -10.144 -10.071 -8.806 -12.114 -9.997 -10.1 -12.311 -12.0 -12.678 -12.084 -10.719 -9.118 -10.901 -9.989 -11.798
19.45 -7.724 1.595 -8.226 -5.649 -9.275 -10.092 2.203 1.032 2.156 3.932 5.883 5.08 -4.52 -6.181 -7.301 -7.681 -9.508 -9.761 -9.747 -10.004 -10.169 -10.105 -10.011 -8.686 -12.149 -9.954 -10.052 -12.328 -11.979 -12.722 -12.118 -10.681 -9.397 -10.862 -10.201 -11.797
19.55 -7.739 1.585 -8.241 -5.779 -9.281 -10.073 2.225 1.036 2.151 3.736 5.622 2.592 -4.693 -6.288 -7.288 -7.661 -9.564 -9.788 -9.737 -9.999 -10.17 -10.083 -10.014 -8.758 -12.114 -9.945 -10.033 -12.304 -11.968 -12.67 -12.067 -10.644 -9.177 -10.889 -10.107 -11.791
19.65 -7.711 1.617 -8.213 -5.73 -9.255 -10.047 2.254 1.055 2.181 3.71 5.776 5.091 -4.671 -6.244 -7.279 -7.655 -9.528 -9.756 -9.72 -10.01 -10.21 -10.116 -10.021 -8.709 -12.117 -9.927 -10.063 -12.299 -11.973 -12.674 -12.071 -10.639 -9.301 -10.861 -10.097 -11.806
19.75 -7.693 1.63 -8.196 -5.568 -9.247 -10.053 2.258 1.067 2.193 3.83 5.866 -1.625 -4.387 -6.101 -7.243 -7.627 -9.507 -9.738 -9.705 -9.985 -10.162 -10.102 -10.022 -8.737 -12.123 -9.911 -10.068 -12.285 -11.932 -12.674 -12.07 -10.633 -9.104 -10.927 -10.055 -11.794
19.85 -7.706 1.604 -8.208 -5.616 -9.258 -10.116 2.2 1.04 2.159 4.013 5.999 5.062 -4.562 -6.141 -7.245 -7.62 -9.47 -9.75 -9.701 -9.976 -10.138 -10.068 -9.988 -8.662 -12.096 -9.849 -10.004 -12.264 -11.921 -12.651 -12.037 -10.54 -9.259 -10.785 -10.023 -11.808
19.95 -7.64 1.683 -8.143 -5.59 -9.19 -10.006 2.326 1.126 2.251 3.845 5.941 3.69 -4.446 -6.116 -7.204 -7.588 -9.443 -9.688 -9.644 -9.94 -10.122 -10.057 -9.958 -8.647 -12.08 -9.836 -9.993 -12.262 -11.947 -12.634 -12.023 -10.539 -9.187 -10.965 -10.123 -11.785
20.05 -7.648 1.65 -8.151 -5.655 -9.195 -10.003 2.28 1.125 2.24 3.973 1.176 -2.354 -4.741 -6.161 -7.158 -7.513 -9.467 -9.708 -9.625 -9.958 -10.152 -10.086 -9.923 -8.686 -12.081 -9.85 -9.99 -12.253 -11.911 -12.632 -12.017 -10.505 -9.047 -10.875 -10.018 -11.885
20.15 -7.644 1.679 -8.146 -5.719 -9.184 -9.993 2.275 1.125 2.243 4.004 5.661 5.036 -4.51 -6.233 -7.232 -7.619 -9.417 -9.676 -9.646 -9.908 -10.095 -10.0 -9.873 -8.671 -12.064 -9.873 -9.87 -12.244 -11.918 -12.634 -12.03 -10.585 -9.084 -10.864 -9.985 -11.764
20.25 -7.585 1.753 -8.087 -5.628 -9.132 -9.902 2.395 1.204 2.322 3.999 6.113 5.205 -4.466 -6.164 -7.231 -7.618 -9.374 -9.608 -9.54 -9.876 -10.075 -10.012 -9.885 -8.656 -12.035 -9.798 -9.909 -12.218 -11.868 -12.61 -12.003 -10.549 -9.092 -10.828 -10.017 -11.727
20.35 -7.579 1.72 -8.081 -5.522 -9.13 -9.99 2.329 1.158 2.284 4.013 5.791 1.02 -4.573 -6.038 -7.101 -7.466 -9.358 -9.628 -9.6 -9.907 -10.11 -10.014 -9.921 -8.544 -12.051 -9.774 -9.984 -12.225 -11.91 -12.603 -11.998 -10.56 -9.128 -10.883 -10.095 -11.727
20.45 -7.577 1.726 -8.079 -5.552 -9.124 -9.962 2.338 1.17 2.3 3.993 4.926 -1.483 -4.647 -6.064 -7.09 -7.427 -9.38 -9.633 -9.553 -9.859 -10.06 -9.976 -9.849 -8.559 -12.048 -9.793 -9.887 -12.204 -11.829 -12.579 -11.978 -10.574 -9.275 -10.929 -9.975 -11.75
20.55 -7.535 1.776 -8.037 -5.571 -9.081 -9.899 2.415 1.231 2.355 4.072 5.703 -1.676 -4.824 -6.08 -7.076 -7.423 -9.337 -9.582 -9.52 -9.83 -10.015 -9.946 -9.909 -8.591 -12.032 -9.768 -9.9 -12.2 -11.829 -12.57 -11.975 -10.603 -9.215 -10.916 -9.98 -11.731
20.65 -7.568 1.755 -8.07 -5.692 -9.106 -9.91 2.36 1.21 2.328 3.931 5.738 5.076 -4.918 -6.198 -7.233 -7.572 -9.334 -9.588 -9.541 -9.847 -10.049 -9.949 -9.819 -8.628 -12.03 -9.777 -9.854 -12.187 -11.809 -12.57 -11.964 -10.519 -9.218 -10.921 -10.08 -11.74
20.75 -7.533 1.76 -8.035 -5.677 -9.07 -9.859 2.379 1.235 2.346 3.964 4.36 -2.322 -4.915 -6.181 -7.135 -7.467 -9.341 -9.564 -9.475 -9.771 -9.951 -9.901 -9.819 -8.519 -12.011 -9.681 -9.858 -12.168 -11.821 -12.562 -11.961 -10.551 -9.174 -10.767 -9.945 -11.763
20.85 -7.553 1.762 -8.055 -5.587 -9.095 -9.903 2.383 1.207 2.318 4.037 5.914 5.056 -4.682 -6.094 -7.081 -7.43 -9.364 -9.605 -9.475 -9.771 -9.941 -9.904 -9.86 -8.552 -12.015 -9.687 -9.858 -12.169 -11.819 -12.548 -11.937 -10.456 -9.126 -10.83 -10.009 -11.812
20.95 -7.522 1.774 -8.024 -5.719 -9.055 -9.86 2.427 1.255 2.369 3.993 4.926 -1.58 -5.071 -6.209 -7.113 -7.426 -9.328 -9.56 -9.466 -9.808 -10.001 -9.923 -9.785 -8.554 -12.005 -9.744 -9.843 -12.154 -11.782 -12.561 -11.957 -10.518 -9.138 -10.882 -9.879 -11.789
21.05 -7.467 1.61 -7.969 -5.573 -9.005 -9.793 2.483 1.307 2.422 3.98 -0.69 1.757 -4.559 -6.073 -7.024 -7.393 -9.294 -9.509 -9.495 -9.76 -9.945 -9.842 -9.781 -8.48 -12.003 -9.762 -9.797 -12.15 -11.773 -12.536 -11.93 -10.485 -9.093 -10.859 -10.051 -11.789
21.15 -7.518 1.813 -8.02 -5.732 -9.048 -9.845 2.419 1.265 2.386 3.908 5.815 3.819 -4.804 -6.244 -7.217 -7.563 -9.282 -9.527 -9.474 -9.737 -9.901 -9.854 -9.813 -8.581 -11.984 -9.704 -9.806 -12.13 -11.74 -12.529 -11.919 -10.435 -9.111 -10.777 -9.95 -11.759
21.25 -7.472 1.834 -7.974 -5.709 -9.002 -9.809 2.465 1.311 2.432 4.04 5.063 -1.392 -4.864 -6.211 -7.164 -7.513 -9.237 -9.484 -9.423 -9.69 -9.857 -9.826 -9.853 -8.506 -11.971 -9.625 -9.84 -12.122 -11.749 -12.511 -11.899 -10.41 -8.938 -10.749 -10.041 -11.75
21.35 -7.479 1.85 -7.981 -5.646 -9.014 -9.778 2.5 1.319 2.439 4.014 5.831 -1.355 -4.612 -6.155 -7.109 -7.475 -9.295 -9.508 -9.341 -9.649 -9.831 -9.788 -9.755 -8.568 -11.984 -9.585 -9.749 -12.125 -11.733 -12.528 -11.917 -10.43 -8.985 -10.816 -10.0 -11.766
21.45 -7.435 1.858 -7.937 -5.574 -8.974 -9.82 2.484 1.326 2.45 4.128 5.68 -2.252 -4.619 -6.081 -7.07 -7.443 -9.194 -9.46 -9.456 -9.744 -9.943 -9.831 -9.72 -8.433 -11.962 -9.695 -9.714 -12.108 -11.74 -12.463 -11.857 -10.413 -9.032 -10.807 -9.963 -11.77
21.55 -7.412 1.871 -7.913 -5.606 -8.947 -9.746 2.511 1.364 2.479 4.075 5.346 -2.829 -4.847 -6.112 -7.061 -7.399 -9.187 -9.436 -9.328 -9.644 -9.841 -9.762 -9.709 -8.452 -11.947 -9.583 -9.71 -12.09 -11.698 -12.482 -11.868 -10.36 -9.006 -10.795 -9.785 -11.813
21.65 -7.46 1.819 -7.961 -5.844 -8.976 -9.766 2.419 1.325 2.429 4.25 -0.993 -1.484 -4.956 -6.336 -7.18 -7.532 -9.211 -9.461 -9.362 -9.699 -9.908 -9.827 -9.682 -8.437 -11.958 -9.616 -9.716 -12.09 -11.698 -12.466 -11.863 -10.441 -9.019 -10.762 -9.939 -11.821
21.75 -7.418 1.871 -7.92 -5.742 -8.941 -9.744 2.511 1.376 2.481 4.114 -1.121 -1.609 -4.682 -6.237 -7.143 -7.498 -9.177 -9.421 -9.375 -9.667 -9.848 -9.767 -9.675 -8.464 -11.942 -9.587 -9.68 -12.072 -11.658 -12.471 -11.876 -10.504 -8.974 -10.728 -9.999 -11.721
21.85 -7.402 1.925 -7.903 -5.634 -8.931 -9.736 2.544 1.378 2.498 4.158 5.711 5.345 -4.507 -6.139 -7.098 -7.474 -9.161 -9.419 -9.311 -9.609 -9.81 -9.755 -9.702 -8.442 -11.941 -9.558 -9.686 -12.068 -11.67 -12.462 -11.865 -10.477 -8.87 -10.741 -9.875 -11.829
21.95 -7.353 1.943 -7.855 -5.594 -8.884 -9.639 2.584 1.435 2.557 4.184 -0.822 -1.312 -4.572 -6.101 -7.123 -7.492 -9.114 -9.342 -9.252 -9.601 -9.823 -9.745 -9.628 -8.384 -11.925 -9.553 -9.644 -12.051 -11.611 -12.442 -11.836 -10.388 -9.04 -10.826 -9.869 -11.765
22.05 -7.337 1.946 -7.839 -5.562 -8.872 -9.67 2.59 1.434 2.549 4.272 4.999 -2.49 -4.904 -6.065 -6.954 -7.273 -9.124 -9.368 -9.312 -9.634 -9.835 -9.748 -9.64 -8.373 -11.886 -9.589 -9.677 -12.027 -11.635 -12.418 -11.806 -10.308 -8.873 -10.746 -9.87 -11.703
22.15 -7.403 1.911 -7.905 -5.652 -8.933 -9.634 2.525 1.4 2.507 4.155 5.242 -2.12 -4.718 -6.159 -7.101 -7.475 -9.212 -9.412 -9.24 -9.535 -9.716 -9.669 -9.618 -8.47 -11.929 -9.492 -9.63 -12.041 -11.625 -12.434 -11.838 -10.443 -9.095 -10.727 -9.781 -11.868
